uid,pay_dt,payment_sum
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-06,20.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-14,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-15,3.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-19,3.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-21,69.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-23,1.39
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-06-30,118.97
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-03,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-15,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-22,3.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-25,3.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-28,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-29,10.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-30,48.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-07-31,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-08-06,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-08-14,66.48
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-08-23,25.17
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-08-24,3.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-08-28,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-09-05,55.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-09-19,6.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-09-26,76.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-09-27,52.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-02,3.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-12,6.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-18,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-19,20.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-22,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-24,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-25,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-27,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-28,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-10-30,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-11-03,13.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-11-17,6.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-11-19,139.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-11-28,10.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-11-30,34.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-07,6.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-11,52.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-13,20.98
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-14,69.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-17,10.49
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-25,69.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2019-12-28,34.99
10e5dc50b06879debc6b150ae077e17d4532bfac086db1dddcaf64ea,2020-01-09,13.99
7cf8fbd4ee849315f8e62a6cdc1220d98968277edacdf61752833886,2019-09-26,0.69
d665c5462fba9efca96787cda2c9a67b4991f7b7cbd9ecb826ece696,2019-08-06,0.69
d665c5462fba9efca96787cda2c9a67b4991f7b7cbd9ecb826ece696,2019-08-09,2.09
f24402be2c635b191ced8b4563171dd065045d8415399717714d640b,2019-07-27,3.49
f24402be2c635b191ced8b4563171dd065045d8415399717714d640b,2019-08-20,6.99
f24402be2c635b191ced8b4563171dd065045d8415399717714d640b,2019-08-21,3.49
f24402be2c635b191ced8b4563171dd065045d8415399717714d640b,2019-09-22,3.49
f24402be2c635b191ced8b4563171dd065045d8415399717714d640b,2019-09-27,6.99
908c426603896f4c11873e40b24c3a8be4a802a824caef98efcc44c4,2019-11-02,4.18
908c426603896f4c11873e40b24c3a8be4a802a824caef98efcc44c4,2019-11-06,3.49
908c426603896f4c11873e40b24c3a8be4a802a824caef98efcc44c4,2019-12-08,3.49
ef8114c16c74be357a0053bf3be3ec5cb0b5f18d597d5219a20712e1,2019-08-30,7.67
ef8114c16c74be357a0053bf3be3ec5cb0b5f18d597d5219a20712e1,2019-08-31,12.58
ef8114c16c74be357a0053bf3be3ec5cb0b5f18d597d5219a20712e1,2019-09-05,13.99
d8746b3396ce3d24bd75c7091119b6778bd37a029366275df7d219be,2019-05-01,7.68
ef92a5bafd12adea626e1cbb9b641da7519dec6815d75f87f3c0a566,2019-10-06,0.69
ef92a5bafd12adea626e1cbb9b641da7519dec6815d75f87f3c0a566,2019-10-07,2.09
ef92a5bafd12adea626e1cbb9b641da7519dec6815d75f87f3c0a566,2019-10-09,2.09
ef92a5bafd12adea626e1cbb9b641da7519dec6815d75f87f3c0a566,2019-10-13,2.08
f9d3094c7bc8dee39269e0cfb0f691822c0222c99954c2b30a6aca56,2019-11-15,3.49
f9d3094c7bc8dee39269e0cfb0f691822c0222c99954c2b30a6aca56,2019-12-01,17.48
27edefbe505683b60edb3225eb3e3c3c75de3aae6d9d3c0de490f851,2019-09-16,6.99
21f3d73b1b832a213ee9b108e28d87cf204e7ec2b1f10248aa84e855,2019-12-26,17.49
21f3d73b1b832a213ee9b108e28d87cf204e7ec2b1f10248aa84e855,2020-01-01,69.99
21f3d73b1b832a213ee9b108e28d87cf204e7ec2b1f10248aa84e855,2020-01-03,52.49
21f3d73b1b832a213ee9b108e28d87cf204e7ec2b1f10248aa84e855,2020-01-04,69.99
21f3d73b1b832a213ee9b108e28d87cf204e7ec2b1f10248aa84e855,2020-01-08,209.97
5a3e6a9bb21f13673cf0a0d9a60e7f0e7db1a45f2e86e7891ebe6317,2019-10-10,5.58
5a3e6a9bb21f13673cf0a0d9a60e7f0e7db1a45f2e86e7891ebe6317,2019-10-23,6.99
5a3e6a9bb21f13673cf0a0d9a60e7f0e7db1a45f2e86e7891ebe6317,2019-10-29,2.09
5a3e6a9bb21f13673cf0a0d9a60e7f0e7db1a45f2e86e7891ebe6317,2019-11-08,3.49
5a3e6a9bb21f13673cf0a0d9a60e7f0e7db1a45f2e86e7891ebe6317,2019-12-12,2.09
3ff440dc1bb563ec058ca06df1ab7eda3e805e45e6f7160a8c1bd2df,2019-06-30,6.99
b2e8c8d60846896606a39a68d398ef0f30514878c976bb8e0372c877,2019-08-24,3.49
ad25714ec0bd542957ec9a7a114576a3768743c1b1049083c2b8cc93,2019-08-11,6.18
8a6d00d0fe5824a75f82cf6c95609335cbd6097ac8a0730d1781bbd6,2019-04-25,2.78
8a6d00d0fe5824a75f82cf6c95609335cbd6097ac8a0730d1781bbd6,2019-04-26,3.49
8a6d00d0fe5824a75f82cf6c95609335cbd6097ac8a0730d1781bbd6,2019-05-03,2.09
83d644d05da502d43c79bc6a4999a02dcaa8b96e304ebbb4d9b01fe9,2019-05-30,13.99
b3c82e93a78e1805ffc3d190fcd5ce0a930011d043d546273c6b5093,2019-11-02,3.49
163da8fb11f084cb2d554c5b3000171b49366ec30aa74f33e42728d0,2019-11-26,13.99
163da8fb11f084cb2d554c5b3000171b49366ec30aa74f33e42728d0,2019-12-12,11.19
290ba9f10b6c6989a5a0e4e9d2a57e31a0362aae3a6b561fe3f954b0,2019-12-14,3.49
b917c675f6844bdf43fe0632f5e97ee94218f4169c9fc283cba80dff,2019-08-25,3.49
2d6179d35520d0a2912a44a29d4e2318e8fdb02db815a262f9183acf,2019-09-06,10.49
a805234b30ecaa7dffbcfacb57112b950dbdfd1676d2bffcec0994b2,2019-07-02,0.69
0bc44e13aa80f73c9aa9aadb4a2e47bd13f1c89991ba9860c48667dd,2019-06-01,2.09
0bc44e13aa80f73c9aa9aadb4a2e47bd13f1c89991ba9860c48667dd,2019-06-08,6.99
3532c1ee22226ed6ba708bff088d14fd00890f54f1bad55f965874aa,2019-08-16,6.27
3532c1ee22226ed6ba708bff088d14fd00890f54f1bad55f965874aa,2019-08-18,2.09
3532c1ee22226ed6ba708bff088d14fd00890f54f1bad55f965874aa,2019-08-20,3.49
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-09-17,3.49
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-09-22,2.09
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-10-08,3.49
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-11-16,3.49
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-11-28,3.49
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-12-14,11.88
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-12-21,1.74
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-12-25,3.49
1c7694c3f43cb7aab304f11752f2957f634bc5970fb4b4c8d5c49f38,2019-12-27,6.99
c20b219f187ffaf506a08b43cfbd2e655bb5158918fab95774fbe356,2019-09-17,3.49
c20b219f187ffaf506a08b43cfbd2e655bb5158918fab95774fbe356,2019-10-01,0.69
c20b219f187ffaf506a08b43cfbd2e655bb5158918fab95774fbe356,2019-10-20,6.99
c20b219f187ffaf506a08b43cfbd2e655bb5158918fab95774fbe356,2019-12-13,6.99
c20b219f187ffaf506a08b43cfbd2e655bb5158918fab95774fbe356,2019-12-22,1.74
85808745f2b019fe95697cc9796b8b97bc57266114b96f6480ba116f,2019-12-07,5.58
85808745f2b019fe95697cc9796b8b97bc57266114b96f6480ba116f,2019-12-25,1.74
85808745f2b019fe95697cc9796b8b97bc57266114b96f6480ba116f,2020-01-11,3.49
9b4b4ff60321415bc6c41c7a00cec97f74aa197128e96fbfcc83e54f,2019-07-12,3.49
9b4b4ff60321415bc6c41c7a00cec97f74aa197128e96fbfcc83e54f,2019-08-11,3.49
8d81040d8db3065fe2134c5e4796306864fba09897625197ed4f6353,2019-08-17,5.59
8d81040d8db3065fe2134c5e4796306864fba09897625197ed4f6353,2019-08-23,3.49
8d81040d8db3065fe2134c5e4796306864fba09897625197ed4f6353,2019-08-25,6.99
8d81040d8db3065fe2134c5e4796306864fba09897625197ed4f6353,2019-09-29,0.69
8d81040d8db3065fe2134c5e4796306864fba09897625197ed4f6353,2019-10-19,6.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-09-01,34.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-09-07,20.98
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-09-13,153.96
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-09-21,38.48
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-09-28,69.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-09-30,10.49
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-12,13.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-18,6.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-19,3.49
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-20,34.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-25,48.98
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-26,76.97
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-10-27,13.98
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-11-01,52.49
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-11-02,34.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-11-11,66.47
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-11-18,3.49
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-08,13.99
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-10,1.39
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-12,52.48
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-15,104.98
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-16,122.47
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-17,104.97
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-18,20.98
0b0ad34ba9c00632dabc4f3148e9a1c79abb0250f3a439027a8705d9,2019-12-22,80.48
0fe8e7bbf8b669f5b49cca9d72e4300a62582f863f02c67e88a2c0f2,2019-12-16,3.49
0fe8e7bbf8b669f5b49cca9d72e4300a62582f863f02c67e88a2c0f2,2019-12-21,0.69
83b1116633c35a4ee5dd2ad0a166d5177d43415cd461e5b4fbdb0bbb,2019-10-14,13.99
83b1116633c35a4ee5dd2ad0a166d5177d43415cd461e5b4fbdb0bbb,2019-10-23,3.49
aa715a88f8e5475d8df4305fe6f4810e08896b52f47dfacf3937a541,2019-05-12,13.97
08cdf0ac9e6487f42b56ea7b41e98195829d6151de29db3c0162d411,2019-10-12,2.09
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-05-19,3.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-05-24,3.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-06-03,6.99
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-06-22,3.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-07-06,6.99
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-07-14,3.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-07-22,10.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-08-14,3.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-08-30,13.99
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-09-11,24.48
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-09-23,3.49
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-09-29,0.69
34c80532cd9093d6406a946f20224634cf63c257db670be4cceb5000,2019-10-06,6.99
0c3f654a71c45c76f5d8b35954d632458a6ba52793a37f30504689f9,2019-10-19,6.99
0c3f654a71c45c76f5d8b35954d632458a6ba52793a37f30504689f9,2019-11-03,3.49
0c3f654a71c45c76f5d8b35954d632458a6ba52793a37f30504689f9,2019-11-13,13.99
0c3f654a71c45c76f5d8b35954d632458a6ba52793a37f30504689f9,2019-11-29,5.23
208cd5b425fb997ba0cecaf6374604aa1969c1b922935128397ba8f9,2019-11-16,13.99
208cd5b425fb997ba0cecaf6374604aa1969c1b922935128397ba8f9,2019-11-17,3.49
1d137cffc341023e56a8d744c340faf03bb2207bde012d1a137c606a,2019-08-23,6.99
ccfeb3a679849a298a7536c163bdccc18dfc914564c2cb424ed80cbc,2019-11-30,15.71
ccfeb3a679849a298a7536c163bdccc18dfc914564c2cb424ed80cbc,2019-12-24,69.99
ccfeb3a679849a298a7536c163bdccc18dfc914564c2cb424ed80cbc,2019-12-28,5.23
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2019-12-05,3.49
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2019-12-15,17.49
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2019-12-22,13.99
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2019-12-23,15.72
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2019-12-24,34.99
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2020-01-02,34.99
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2020-01-03,13.99
dcdd171bbc92eb87d67a8ba22bacd111a1a66421e89bafb0fc57b843,2020-01-08,13.99
64b9305aac5a49b5832ab13afcf98a3658a00613c577d1362541647b,2020-01-06,6.98
abd28ec470fa5f756c3872107d7f29b5f58be71a8e20a0baf0c4f047,2020-01-11,3.49
2bac99af2338040e7b67e16b7c489b00c86a776d582a7c59150a11d0,2019-04-22,3.49
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-09-23,10.49
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-09-28,14.68
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-13,3.49
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-15,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-16,2.09
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-18,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-19,6.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-23,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-10-27,27.98
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-11-02,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-11-06,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-11-23,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-11-29,10.49
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-12-04,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-12-10,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-12-14,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-12-15,13.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-12-23,10.49
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2019-12-25,34.99
d3dcc3293bc760652470878812449820a30f360f32231b63e49952c9,2020-01-05,3.49
e435bfbf83fca2562098187887b293b6ff3e1298fd304beafd4acee0,2019-07-15,3.49
e435bfbf83fca2562098187887b293b6ff3e1298fd304beafd4acee0,2019-07-19,6.99
649d90c4ac835db414c4b32766a5626767ab475419f2884820647265,2019-08-11,0.69
03c734af219e49a4bcae074d88e6262c97d51602e69a436c21b4380a,2019-07-17,0.69
570b51c410fbcc12eb04d36977cc7e46ecefd02da86c4e0b22b4a6fb,2019-10-21,2.09
570b51c410fbcc12eb04d36977cc7e46ecefd02da86c4e0b22b4a6fb,2019-11-05,3.49
570b51c410fbcc12eb04d36977cc7e46ecefd02da86c4e0b22b4a6fb,2019-11-07,13.99
3b5680320cac88459fd280801254b15ba2a8e9f7c16f67e3bb2b0b98,2019-09-12,3.49
3b5680320cac88459fd280801254b15ba2a8e9f7c16f67e3bb2b0b98,2019-09-28,0.69
3b5680320cac88459fd280801254b15ba2a8e9f7c16f67e3bb2b0b98,2019-10-15,3.49
3b5680320cac88459fd280801254b15ba2a8e9f7c16f67e3bb2b0b98,2019-11-22,3.49
3b5680320cac88459fd280801254b15ba2a8e9f7c16f67e3bb2b0b98,2019-12-01,1.74
3b5680320cac88459fd280801254b15ba2a8e9f7c16f67e3bb2b0b98,2019-12-04,5.59
a314c8c214dc28d55c9e36c5f00b93ab7308ca94dc60b4cb99515543,2019-08-05,3.49
9c7617c1fec42bcc88d417b1644196213bc3123197418fdb952d3d38,2019-05-25,2.09
9c7617c1fec42bcc88d417b1644196213bc3123197418fdb952d3d38,2019-08-20,3.49
76ac1f7483034d72ca69337da18ea9c2917e7df17fe1cc4b788af041,2019-08-02,10.49
76ac1f7483034d72ca69337da18ea9c2917e7df17fe1cc4b788af041,2019-09-03,2.09
76ac1f7483034d72ca69337da18ea9c2917e7df17fe1cc4b788af041,2019-09-30,0.69
76ac1f7483034d72ca69337da18ea9c2917e7df17fe1cc4b788af041,2019-10-18,6.99
76ac1f7483034d72ca69337da18ea9c2917e7df17fe1cc4b788af041,2019-10-19,2.09
76ac1f7483034d72ca69337da18ea9c2917e7df17fe1cc4b788af041,2019-10-25,6.99
80d39898ec28db1874c8dd173d171c05b168d2c5953c754ddc8b2e23,2019-10-03,4.18
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-07-03,6.27
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-07-04,21.66
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-07-15,34.99
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-07-17,13.99
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-07-25,6.99
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-07-30,3.49
8fd9e47b93051b8daa2d02df2fcfaa13c794759b7ab70999b63518ac,2019-08-04,3.49
ed487dbb3a7df79d1c03013879579950d6ee75513ab1b1e9c9255999,2019-11-04,0.69
ed487dbb3a7df79d1c03013879579950d6ee75513ab1b1e9c9255999,2019-11-13,4.88
ed487dbb3a7df79d1c03013879579950d6ee75513ab1b1e9c9255999,2019-11-14,6.98
d9f168e03b897883799414185a2d74e5d108f349b08b0ac397427bbb,2019-06-03,4.03
d9f168e03b897883799414185a2d74e5d108f349b08b0ac397427bbb,2019-06-14,2.04
d9f168e03b897883799414185a2d74e5d108f349b08b0ac397427bbb,2019-06-17,7.34
45b458356766f7501e03e2c708b8e6539fa8277b5be7150c78b4d026,2019-04-19,20.97
45b458356766f7501e03e2c708b8e6539fa8277b5be7150c78b4d026,2019-04-20,3.49
45b458356766f7501e03e2c708b8e6539fa8277b5be7150c78b4d026,2019-04-26,3.49
45b458356766f7501e03e2c708b8e6539fa8277b5be7150c78b4d026,2019-05-03,34.99
ae9b8423dc9e48306b6ce866b66f043fb131fb31d13e23d252b63e7b,2019-05-07,37.08
9a0fb1cb9cbe07c8a0b409d1a065a4252d73014a7e585d5c49238113,2020-01-12,3.49
b5358a8d3b3d4aeac9a524e0f4ee2c86636e211ece4b99d61b27a35c,2019-08-30,3.49
b5358a8d3b3d4aeac9a524e0f4ee2c86636e211ece4b99d61b27a35c,2019-09-16,5.58
b5358a8d3b3d4aeac9a524e0f4ee2c86636e211ece4b99d61b27a35c,2019-09-20,1.39
b0ae95f3702523b1df4643c870dc9f4560691dd16ab3870bae773221,2019-07-22,0.69
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-06-04,6.99
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-09-22,3.49
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-09-26,3.49
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-10-22,6.99
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-10-23,13.99
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-12-14,13.99
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-12-21,3.49
37f80a1faa77a39d13b1f71638c085559378f9f0f290acc9ece43725,2019-12-31,3.49
adcf5b1276c2aa9083a9c93e5aecfb4eacf9b03b1da83678570fbf9b,2019-05-31,3.49
adcf5b1276c2aa9083a9c93e5aecfb4eacf9b03b1da83678570fbf9b,2019-06-01,5.58
fd84c795f45e337207565776de79713e101961b258ff15e0313e6a4b,2020-01-02,0.69
2c42faf9c0cdf71c1143b27e6e3f3f2f555a686c5fc8fafbc42af4a2,2019-12-04,2.09
2c42faf9c0cdf71c1143b27e6e3f3f2f555a686c5fc8fafbc42af4a2,2019-12-05,11.16
2c42faf9c0cdf71c1143b27e6e3f3f2f555a686c5fc8fafbc42af4a2,2019-12-06,2.09
a0d9a053efbd5ab74a9c1d9c020f2a97ba0adaff4b97a1dd87f59704,2019-06-09,2.09
a0d9a053efbd5ab74a9c1d9c020f2a97ba0adaff4b97a1dd87f59704,2019-07-13,27.98
e0c179461ede3bad10019d6b7e27db5767c96a9e98484783b45b7879,2019-07-06,3.49
e0c179461ede3bad10019d6b7e27db5767c96a9e98484783b45b7879,2019-07-28,3.49
e0c179461ede3bad10019d6b7e27db5767c96a9e98484783b45b7879,2019-08-18,17.48
e0c179461ede3bad10019d6b7e27db5767c96a9e98484783b45b7879,2019-08-24,11.19
e0c179461ede3bad10019d6b7e27db5767c96a9e98484783b45b7879,2019-09-29,0.69
a50819018cc96668bc45cd96f033deb388afa401c7d9e893101acd57,2019-04-19,4.18
a50819018cc96668bc45cd96f033deb388afa401c7d9e893101acd57,2019-04-20,7.67
a50819018cc96668bc45cd96f033deb388afa401c7d9e893101acd57,2019-04-25,12.58
a50819018cc96668bc45cd96f033deb388afa401c7d9e893101acd57,2019-04-29,2.09
a50819018cc96668bc45cd96f033deb388afa401c7d9e893101acd57,2019-05-02,13.99
a50819018cc96668bc45cd96f033deb388afa401c7d9e893101acd57,2019-05-11,2.09
2ef67c45faed97f57aa6eab80d2b8b4d8d81d1beed9753b872d5ad35,2019-10-22,6.99
2ef67c45faed97f57aa6eab80d2b8b4d8d81d1beed9753b872d5ad35,2019-11-26,6.99
2ef67c45faed97f57aa6eab80d2b8b4d8d81d1beed9753b872d5ad35,2019-12-12,6.99
56af01d60b16df759575df37cab65f6d65332d766b24a2f8a2eb6840,2019-10-19,6.99
56af01d60b16df759575df37cab65f6d65332d766b24a2f8a2eb6840,2019-12-09,3.49
56af01d60b16df759575df37cab65f6d65332d766b24a2f8a2eb6840,2019-12-26,1.74
c96e764ccd76c0f2b9443e041fef2fad5173eb59bfe4b3f5a5a39083,2019-08-24,2.09
c96e764ccd76c0f2b9443e041fef2fad5173eb59bfe4b3f5a5a39083,2019-08-25,31.47
731aea82d3c2f3fa29bffff1acb96849689dadfca9557a542a9ab6fc,2019-06-24,3.49
731aea82d3c2f3fa29bffff1acb96849689dadfca9557a542a9ab6fc,2019-06-26,6.99
731aea82d3c2f3fa29bffff1acb96849689dadfca9557a542a9ab6fc,2019-06-29,30.07
